Participant,Sensor,Task,Area,Jerk X,Jerk Y,Jerk Z,RMS Acceleration,RMS Angular Velocity,Ellipse Area,Box Area,Total Pathway Length,volume,Mean Acceleration X,Mean Acceleration Y,Mean Acceleration Z
participant15,torso,task10.csv,6891662.361159805,9.707086604916961e-08,3.514596426382337e-07,9.773108832315572e-09,1.0123813704375784,1.6554294979115112,0.7832496551691308,10.03131025,11327.90143885397,7.761151160095009,2.5139938036480687,0.6532955611587983,-9.507857081545064
participant2,head,task10.csv,25323849.346559294,7.162318301968767e-08,1.4237920516125205e-07,6.61608365659974e-08,2.068588396322697,1.0618561108991864,0.7504510826800251,15.1285,108432.2151210631,10.422615296400782,0.4480102764277036,0.3360868712029161,-9.991982916160389
participant2,lowerback,task10.csv,25265450.911245264,-3.4546146676212273e-08,-4.21781069924737e-08,-1.3690785651482409e-08,1.9907363767994088,0.7274097014454783,0.646171991640421,4.463689480811999,132365.0614884432,2.333663697021122,6.086326954434995,0.3851787995139732,-7.9380776136087485
participant2,torso,task10.csv,10088220.861547297,2.0426423573970518e-07,-2.192670841007413e-08,-2.6259232382912636e-09,0.8560798541196062,0.8359985140941085,0.2388875826647406,5.353235461574,36858.75965791159,0.8976544587694356,1.6079614463625156,1.6017354845869296,-9.539989652281134
participant3,head,task10.csv,38997152.59189242,1.8887106355084192e-07,-7.743594998849313e-08,-4.07919988774498e-08,2.467184631091766,1.1409559360074877,4.028113032032933,23.59420084,186869.11107106772,17.663430797557407,0.5538929153244362,3.969719260009204,-8.778585839852738
participant3,lowerback,task10.csv,8534755.591456082,8.8604941910265e-08,-6.640780534919848e-08,-1.8107280492107946e-08,0.5767591989951295,0.8906322745187426,0.442412145723295,5.5872226179,33734.55971646912,1.013348921692257,1.7664481987839102,0.7340640687558466,-9.618720598690365
participant3,torso,task10.csv,13239739.112227514,3.346705852884333e-07,-3.058848319842909e-07,-1.221010175095354e-08,0.8357249716640611,0.77424186621842,0.5179149311051133,25.324495885904003,118543.38855714242,6.348068744990617,4.745435786708576,0.8984389420745397,-8.705108348899866
participant4,head,task10.csv,31989000.23003792,8.29770567886183e-08,2.3802469935917774e-07,-2.9419044998619096e-08,5.490291142061458,1.5308109810918118,5.149323858759928,22.321160262940005,32888.64273900868,14.555449028238392,-1.0890488293963254,-1.421111856955381,-9.643711154855644
participant4,lowerback,task10.csv,14016089.60254387,-1.1598124377095376e-07,5.020987522242144e-07,3.5815299568460625e-08,2.482318326369512,0.9471449365984966,0.7130853517515305,10.459976644221005,11577.693488947478,3.674612210452252,3.4009314513031548,-1.5664668806584363,-9.224612345679011
participant4,torso,task10.csv,12732201.157138728,4.450824442628551e-07,-1.2474924089773366e-07,2.5161627215682442e-08,1.973841379823004,1.237806757918996,1.4873050639635643,11.50815072,18210.47228342288,5.218706558318113,1.4606392092238472,0.1738023205849269,-9.655665752530934
participant5,head,task10.csv,16994450.36711082,-2.871474359530037e-07,4.3414446288840805e-07,4.999989965563964e-08,2.377589853627775,1.732735548667688,6.4337408465971615,44.02407104464,21290.02299460813,23.257060136659767,0.0240271585858584,1.5729784040404038,-9.666066303030304
participant5,lowerback,task10.csv,7389754.322302736,-5.642205329154613e-08,-6.947577417900382e-08,3.588982907883671e-08,0.8602940830709274,0.8204957117431859,0.6610451281404648,5.789050151555,13458.858969376328,1.8672667158274383,-3.93861264025869,1.8152629911075184,-8.7572412611156
participant5,torso,task10.csv,3673587.952585303,8.667378442535524e-07,-6.814560164895367e-07,-7.899943586807856e-08,0.6711887830175927,1.4400594790330197,0.5027951365074951,11.937207132036,3272.7139830059955,3.904174579363081,3.135020420365536,1.0417266605744129,-9.276741506527417
participant6,head,task10.csv,25800820.893162504,-9.100996890296492e-08,-4.99454428498495e-07,6.889863113577316e-08,3.1059142638807105,1.3847869233940484,11.77808178927297,69.89801642387201,32189.880996781965,91.64621721044252,1.0035650926365798,0.4165423341250991,-9.582699901029295
participant6,lowerback,task10.csv,7291826.395944934,2.828154732911777e-07,-1.2893448238698276e-08,-8.647241371697872e-09,0.8501477304882741,0.810648814067491,0.5376450279155687,7.033377519999999,16947.82898602573,2.271449002937486,0.7310831644054271,1.818154445331205,-9.585350875498802
participant6,torso,task10.csv,15407257.957081554,-1.3024978547749884e-07,5.273360516696965e-08,-4.61876355292371e-08,1.467647110487785,0.783006840607014,0.9535712187161656,6.840334345950001,49407.07299974823,3.524312989061577,4.954149733744011,1.3775122553045858,-8.438989451060918
participant7,head,task10.csv,7154151.325278633,-1.2439256628056514e-07,1.8331231369598838e-07,-1.5038645237801368e-07,0.7396590551410551,1.3819889353851498,0.6865089604177349,8.71965486,5249.293024115246,9.30447358457054,0.9436775233581584,0.8207706303317536,-9.882966618821936
participant7,lowerback,task10.csv,11566364.198913535,1.3113120445905838e-07,1.0601978709979945e-07,1.8662529839029242e-08,1.0627331325831466,0.8650803709370344,0.2089037194334498,3.7379806962,49223.77304571612,1.2229627474730922,0.5838441511954993,0.5922125555555555,-9.75919599156118
participant7,torso,task10.csv,15407257.957081554,-1.3024978547749884e-07,5.273360516696965e-08,-4.61876355292371e-08,1.467647110487785,0.783006840607014,0.9535712187161656,6.840334345950001,49407.07299974823,3.524312989061577,4.954149733744011,1.3775122553045858,-8.438989451060918
participant8,head,task10.csv,24918565.408508822,1.5309940356268821e-07,-1.22432908864437e-07,-8.700028197025374e-08,1.8807869308190768,1.089123267740867,1.9178540977889225,22.6374,152354.4594567326,17.244372672346014,1.3419079688561724,2.4238278369195925,-9.957253732163078
participant8,lowerback,task10.csv,52430181.67733252,1.463237100113212e-07,1.2656110496887765e-07,3.803192512134026e-09,3.530659763555264,0.8486297671272288,0.5850613265933152,7.731087359281002,316397.9009191466,3.432166834395681,1.9577559354669465,-2.649506628541448,-9.317440251836308
participant8,torso,task10.csv,13433441.18767387,1.3915683384601953e-07,8.021160657622058e-09,-2.1041987324549816e-08,0.98125939643543,0.8912855831052293,0.268576335377421,5.9227423248,66835.24605052266,1.6411920238125228,1.3880551229235882,0.5348996024363233,-9.670439014396456
participant9,head,task10.csv,31884667.231434308,2.8109845167244584e-07,4.6103780965506293e-07,-1.4583774541960706e-07,5.211255877573167,1.5170418824532992,3.864261864956979,17.9095348173,34443.810480776825,20.075587314335625,0.0456818633540372,-2.228918404968944,-9.590444601242234
participant9,lowerback,task10.csv,10774795.480000803,-1.5615952134459278e-07,5.169404547491621e-07,3.2072833986583453e-08,1.7304467159896963,0.9655110601947088,1.0331357601706184,20.225345014,15834.117300722464,13.80798306015596,3.086706368239356,0.3576408515535098,-9.390660523590334
participant1,head,task11.csv,11014833.940745885,2.836843579294029e-07,-5.268848286953247e-07,4.2320933066562813e-07,2.79103618263974,2.822720507661446,8.021820454603034,74.29379999999999,4919.519443834778,198.99018941057503,0.0804282286158631,0.3420182177293935,-9.959652870917576
participant1,lowerback,task11.csv,10815977.449472949,1.0059044797370271e-06,5.206504623934823e-07,-7.895313436815707e-07,2.916611674968323,3.2901127793394336,8.695020404468316,90.24262037,4559.068517077537,344.2897333100316,-0.323585,0.483272766323024,-9.918539072164949
participant1,torso,task11.csv,13931436.884116871,1.8325919032664787e-07,3.926708042657148e-07,4.800617721531891e-07,3.1475341555900367,3.465102522436039,5.178390269568192,56.3825664,11695.941674745778,125.22132776949354,2.526494930618401,0.9375759215686276,-9.690750153846151
participant10,lowerback,task11.csv,13146705.901825808,5.2208757775252463e-08,-3.8694933301141917e-08,-1.458775781338351e-07,1.787518809967781,1.6584433729065982,2.4753569010726246,21.279323107602,17590.730504297637,26.08609616860016,2.224211426977688,-0.6901318012170384,-9.577326146044625
participant10,torso,task11.csv,7620723.100916877,1.859602318111696e-07,-7.200231391091647e-08,4.128698297122837e-08,1.0382309162215382,1.712676203898424,0.778227100696365,7.521547285004999,13444.320717483026,8.805839630955552,2.7191215479452056,1.0975337181996083,-9.423466318003916
participant11,lowerback,task11.csv,7931830.943746418,6.841119553426316e-07,-7.0523125701715855e-09,-3.2867430999676745e-08,1.391895099111859,1.954962602938572,1.5715894363309169,41.23755783,5363.41701949971,94.27715741573166,0.5703925764587525,0.3553467756539236,-9.810986428571429
participant11,torso,task11.csv,10068321.834483044,8.717785336210617e-07,-7.495215092433812e-08,1.2605085825461324e-07,1.421475055183406,2.0659495386531117,2.03635455128552,29.55651298,18054.04639824161,55.42569204023784,2.123765587758776,0.9895254563456348,-9.553112514851485
participant12,head,task11.csv,13926271.533850577,9.763765805797097e-08,-6.32601446559909e-08,-3.7333388582140193e-08,2.1023722827708777,2.089745366951196,1.9016543841051323,26.481,23021.352919183337,45.9951747508111,0.659038294949495,0.4989813333333334,-9.933761678787878
participant12,lowerback,task11.csv,16852268.936839752,1.803324211248884e-07,-7.532682520605418e-08,2.293720874646181e-09,1.6207060358781258,1.8886398059022536,2.611232088701554,46.32674917806,37947.43730816002,88.66624346268635,1.5129385544488712,0.930918740371846,-9.67405424634794
participant12,torso,task11.csv,16105507.590651482,2.0282157851547407e-07,-1.2289359617936476e-07,-2.6847261669405724e-08,1.9785668881405376,1.8306528389192,1.2726267219322742,9.77293217511,47489.2639537498,11.304822051337444,3.5200944946524064,0.903592079322638,-9.30777729768271
participant14,head,task11.csv,56785140.843596,5.060137214210079e-08,1.103928917275732e-07,-1.1356673189613385e-08,3.6813942916177855,1.2298999557200565,2.139027340389743,22.394223199999995,417503.02190783125,23.37026683638276,0.736048977294229,-1.0842661816461685,-9.821989657521287
participant14,lowerback,task11.csv,35676757.67673075,3.278661576005072e-07,3.4926102966600053e-07,-4.518144612858875e-09,2.8140344317782264,0.8851863682158223,7.897513759444986,204.946346,107603.69811517722,778.5664102733942,3.53209348994709,-0.4408394708994709,-9.101119743386244
participant14,torso,task11.csv,9530738.540070636,2.2359131181609226e-07,7.859129639848432e-07,2.0403042831700242e-09,1.2708871809936089,1.8539102991427436,1.9343340513296243,20.372895440469005,4361.711141935506,33.88488431453681,1.505420607560756,0.8124968379837985,-9.69516006030603
participant15,lowerback,task11.csv,11907131.136104982,4.3142692469601963e-07,-3.292338733074022e-07,3.504735715197854e-08,1.7315218348278028,2.1348683200210243,3.191327660819656,61.82647371,13918.888309299837,123.24057638875507,2.1119340348214286,0.5640537116071429,-9.598580857142858
participant15,torso,task11.csv,12879285.128537014,-5.1975105000306624e-08,-9.784200397834336e-09,-1.1965249235534798e-07,1.6139952487092697,2.0177604150073187,2.205697106748852,22.19909739,21646.060291056063,32.25533743187354,2.3790627314814814,1.2754701355218856,-9.49435406060606
participant2,head,task11.csv,56785140.843596,5.060137214210079e-08,1.103928917275732e-07,-1.1356673189613385e-08,3.6813942916177855,1.2298999557200565,2.139027340389743,22.394223199999995,417503.02190783125,23.37026683638276,0.736048977294229,-1.0842661816461685,-9.821989657521287
participant2,lowerback,task11.csv,34137438.80451153,4.727326157352102e-08,1.0323967980566787e-07,1.98487403650238e-08,2.053887804671261,1.1276477565042216,1.5270704383960674,11.760474058560002,305619.1065394957,22.438536430951743,5.801730589902569,-0.2730205314437555,-8.13055039061116
participant2,torso,task11.csv,19957080.528316703,1.371326820130001e-07,6.667833014815305e-09,3.050468317158565e-09,1.2202388953280718,1.1563327056087438,0.6350034753055749,8.626932846400003,156762.96337716773,10.035136173550262,1.3998472251216278,1.6859456501547987,-9.592360010614772
participant3,head,task11.csv,8337188.19615031,-2.752876955214445e-07,7.262961712696706e-08,-3.821356733121058e-08,1.1367004482590344,1.7941610358929658,0.9923981943430448,12.95020809,13531.966452103892,14.254642877425386,0.6267218874755381,4.228617494129159,-9.02458356555773
participant3,lowerback,task11.csv,9302758.127648177,-2.083454001314173e-07,-2.1127197468181086e-07,9.975471559094109e-08,1.4114436864300866,1.8155799741013023,1.1769119342685883,12.47987976,10213.60047753507,13.900515603218448,1.2601531774847867,0.252369069979716,-9.772823201825558
participant3,torso,task11.csv,16105507.590651482,2.0282157851547407e-07,-1.2289359617936476e-07,-2.6847261669405724e-08,1.9785668881405376,1.8306528389192,1.2726267219322742,9.77293217511,47489.2639537498,11.304822051337444,3.5200944946524064,0.903592079322638,-9.30777729768271
participant4,head,task11.csv,103839939.23552606,5.8980561014491234e-09,1.5074801785543493e-07,-6.455047373929914e-09,5.599894241717356,1.1235677139322957,4.429092329180826,24.650987770968,1025393.1974838048,34.49595083202865,-0.98199944127378,-1.6283353159636065,-9.673722088502895
participant4,lowerback,task11.csv,46873376.44213502,2.382288394208801e-08,1.4488210274461716e-08,2.263207989545578e-09,2.6387758212871537,1.0698261286659738,1.473445548913205,13.164732116227997,465328.42695208895,14.786585683195602,3.111668865858755,-1.370433903050564,-9.356421089427498
participant4,torso,task11.csv,29613298.06111117,2.1075926338171053e-09,1.1513577664109336e-07,1.0226301413692418e-08,1.666588745285637,1.0917581986229263,0.8476197399649046,9.92499552,317677.52782063326,10.493155977542552,1.5925863241895262,0.3472072319201995,-9.683513198669992
participant5,head,task11.csv,13926271.533850577,9.763765805797097e-08,-6.32601446559909e-08,-3.7333388582140193e-08,2.1023722827708777,2.089745366951196,1.9016543841051323,26.481,23021.352919183337,45.9951747508111,0.659038294949495,0.4989813333333334,-9.933761678787878
participant5,lowerback,task11.csv,9160129.19542706,3.2230842167414773e-08,2.79965084342508e-07,1.2223908449714481e-08,1.5091725238487212,2.356153633843012,2.195311032487753,41.811851483304,7394.545215405235,67.24998166981919,-3.815746483606557,2.0903966416861826,-8.844870829039813
participant5,torso,task11.csv,7620723.100916877,1.859602318111696e-07,-7.200231391091647e-08,4.128698297122837e-08,1.0382309162215382,1.712676203898424,0.778227100696365,7.521547285004999,13444.320717483026,8.805839630955552,2.7191215479452056,1.0975337181996083,-9.423466318003916
participant6,head,task11.csv,44447394.22894938,1.1230020367506573e-07,2.4989337098597813e-08,3.3046745396216436e-08,3.022252624325141,1.3375157498891703,4.69267089115899,48.86126540000001,257423.43909015472,61.92833663325244,0.2952784441161989,1.764044935499754,-9.762638142294437
participant6,lowerback,task11.csv,14106268.884517198,5.4874808085883554e-08,5.722113297898243e-08,1.9548310487530397e-08,0.9778868522720676,1.1624182950077508,1.121663136347177,10.5679850012,53672.382501593565,14.776300985492634,1.038811210291935,1.3695311232063334,-9.677952714497772
participant6,torso,task11.csv,14280025.447042624,7.799774659423256e-08,-1.395062576960854e-07,-1.396927202618411e-07,1.831279038397132,1.5901905973710877,1.260074186226682,11.040141145725,31790.67870025209,16.554168198182502,4.4853030612244895,1.3592667745825604,-8.691377113172543
participant7,head,task11.csv,11101076.46692311,1.5439356743102973e-07,1.3790514737693614e-07,3.8775629817613104e-08,1.607925108255381,1.695555226454668,2.8183471183424804,31.650600000000004,17943.656630482263,38.45467416900063,0.3079374661791589,0.2746537568555758,-9.94000314442413
participant7,lowerback,task11.csv,10248138.2399677,-9.751051352386216e-09,7.225522640018394e-08,8.294706432618335e-08,1.4479594019505708,1.622264061067911,1.6686800199228062,21.11018949,14173.553529642622,36.031301125192826,0.2825342716763006,1.3479744171483623,-9.747031013487476
participant7,torso,task11.csv,14280025.447042624,7.799774659423256e-08,-1.395062576960854e-07,-1.396927202618411e-07,1.831279038397132,1.5901905973710877,1.260074186226682,11.040141145725,31790.67870025209,16.554168198182502,4.4853030612244895,1.3592667745825604,-8.691377113172543
participant8,head,task11.csv,18306410.94339002,-4.6161498967585e-08,2.172051386942927e-07,4.5189840401071535e-08,1.8084952768228,1.340165151311716,2.0591904780859647,38.9151,64721.96591547016,44.57867454673057,0.8667000688741723,0.0379763854304635,-10.22028323178808
participant8,lowerback,task11.csv,48381295.65171465,4.643001212494104e-08,-1.0920532906912478e-08,5.054329281040333e-09,3.843588616524833,1.2737855588906308,1.4403562985727143,17.836068844174,230984.9978098336,22.88820238074487,1.0619942248484848,-2.6815693200000004,-9.45929952969697
participant8,torso,task11.csv,9978011.657639906,3.559327758928988e-07,-1.7931878622302733e-07,1.0527170029186788e-08,0.93963398367441,1.3300745174796718,0.887842282963805,14.44757868,25610.757092391523,17.80362693550867,1.8641028412903224,0.6381256367741935,-9.622044845161293
participant9,head,task11.csv,26580309.251342885,-1.6244096718661552e-07,1.5113725221937126e-07,2.8048019972524815e-07,4.363425722173896,1.9653361878106423,3.011627404591201,31.155455154248003,21226.02706544633,62.17554658376266,0.3024762111801242,-1.3813218335403727,-9.834109356521738
participant9,lowerback,task11.csv,12286831.258798176,-4.043642329111865e-07,-2.5424513652654428e-08,1.2973715424094757e-08,1.963687441676602,2.0231552964927304,2.4432943459605947,34.309445238156,9955.651273740808,44.81242570016124,0.6402367790563867,-0.401472915995397,-9.842502095512083
participant1,head,task12.csv,182188381.22725552,-2.466788626643088e-08,6.810795999483269e-08,3.441241920484849e-09,3.943360548389823,0.8584487062114137,4.8259017698620585,51.30857766352,12496798.034422476,162.28397957623727,0.4945881933468686,-1.7593069148836482,-9.702369550523192
participant1,lowerback,task12.csv,63012487.52085961,2.6393057262325146e-08,8.255072973708807e-09,-3.0449240688407625e-08,1.4798557917216535,0.772372369138367,1.9634838736670084,57.71613600324,1621317.87571301,225.55740404761428,0.4807508678650268,0.4774385659098076,-9.855434000630716
participant1,torso,task12.csv,81477550.27248071,3.260976769326359e-08,-3.8919039350761097e-08,-7.995968286050003e-09,1.7242850218690586,0.7659491297346296,1.4849890524209184,26.223074460000003,6605084.526664786,56.71464008907175,3.502755532772848,0.7841727877938658,-9.347535749649696
participant10,lowerback,task12.csv,34822122.25754122,1.2773237134675532e-07,-5.0790653315803575e-08,1.6229203797083842e-08,1.7760821415625776,0.7561442777121293,2.874226313794411,29.78418,222513.509753206,74.07395455874517,2.095327516226415,-0.7051005924528301,-9.595749132075472
participant10,torso,task12.csv,16931434.190183897,9.692373386651245e-08,-1.3048414290084157e-07,-3.0758635971221706e-08,0.9175106002400076,0.8239918658874474,0.7138532255556433,15.374105358399996,126714.92322076416,19.89455720164889,3.018796896500372,1.1458500632911393,-9.320739858525688
participant11,lowerback,task12.csv,28179370.74199439,-3.5197905594465e-08,6.774187598636744e-08,-1.2803447608799064e-08,2.0148702099284286,0.774455221760115,2.8463757558605662,28.6833109265,117253.93904556528,86.44577799138338,1.5896604192269574,0.4905836942517344,-9.669008194251733
participant11,torso,task12.csv,28773574.448526666,4.619592111912506e-07,1.2561142771918358e-07,-8.742943474533128e-08,1.872065575441644,0.73860556699079,2.7868872301612995,39.7423453,172460.984994388,60.89802000811544,1.585790463700234,1.1434821213114754,-9.64873556908665
participant12,head,task12.csv,122833903.31939584,1.1565279162341685e-07,2.601672434065609e-07,3.3202553972228615e-08,5.738247783876023,0.9827417106360892,7.523593485243125,117.455482871848,1536167.6972228263,582.9238991689181,0.5315171845360824,-2.914372024742268,-9.130164947079036
participant12,lowerback,task12.csv,42889552.77585435,1.2103120936707256e-07,-4.208407879144396e-08,2.6440863244542377e-08,2.474156506019185,0.86937945337275,5.57312520594945,311.653197716,305679.3502026781,1980.9137590525816,1.6442187242902209,1.24951025488959,-9.492403539432177
participant12,torso,task12.csv,45478129.30881938,1.043371182918204e-07,3.0162661998940264e-08,3.449732350160106e-09,2.271044931988925,0.720497238154229,1.3188819043308435,16.8535681353,618866.7004278298,33.82404957070286,3.24236640331076,1.0007970263355908,-9.346492480812644
participant14,head,task12.csv,57941659.69357103,5.11090846088693e-08,-8.762682250243428e-08,3.726304384510886e-09,2.6875889486596667,0.9523534784018002,2.253269286168778,49.55947999999999,1084074.1021866563,50.16087422653283,0.9791613620474406,0.1736886029962546,-9.881972735642949
participant14,lowerback,task12.csv,35676757.67673075,3.278661576005072e-07,3.4926102966600053e-07,-4.518144612858875e-09,2.8140344317782264,0.8851863682158223,7.897513759444986,204.946346,107603.69811517722,778.5664102733942,3.53209348994709,-0.4408394708994709,-9.101119743386244
participant14,torso,task12.csv,24593938.332454547,1.741755794970245e-07,-7.659785019192654e-08,2.502821086194065e-09,1.756507410227627,0.7836612487685204,2.736793704344309,38.713413585000005,78018.36579114689,120.77191358765236,1.1019431504733432,1.1405018490284005,-9.684673570004982
participant15,lowerback,task12.csv,23961940.03216661,1.54933520775959e-07,-2.447674287395573e-07,7.641523887827384e-08,1.3842502288888745,0.7593264029052378,2.022820190008477,67.09918036420801,65996.74103156093,160.8172411128832,2.622759524066092,0.7520965714798852,-9.45434338900862
participant15,torso,task12.csv,45112597.55391444,1.4275593682135066e-07,6.12824119170028e-08,-2.260489254449606e-09,2.150204272013995,0.7427990311331338,2.1779385662384234,21.43232630333,658675.1341487344,40.1474717590132,1.5218440746844324,1.0829089502103786,-9.653992890953717
participant2,head,task12.csv,57941659.69357103,5.11090846088693e-08,-8.762682250243428e-08,3.726304384510886e-09,2.6875889486596667,0.9523534784018002,2.253269286168778,49.55947999999999,1084074.1021866563,50.16087422653283,0.9791613620474406,0.1736886029962546,-9.881972735642949
participant2,lowerback,task12.csv,37151426.53632756,2.1876588015515813e-08,7.490123528899264e-08,-5.955981819521621e-09,1.6339571567630404,0.793153239041822,1.6958924910335489,13.792059588449998,524272.19421279954,22.38957337427096,5.519644771834392,0.2303985503173164,-8.310279131459655
participant2,torso,task12.csv,25633672.444813494,9.846342589896993e-08,4.837962279548701e-09,1.4405777493700595e-09,1.2143854222712147,0.8443483414284315,0.7636606193555178,11.11496481843,306702.32581225457,12.028445014031002,1.5254069062392277,1.8134925411926923,-9.550768974491554
participant3,head,task12.csv,79646770.87946674,-1.1634659002035296e-10,8.265335605581157e-08,-5.042602464894857e-08,4.309457893710215,0.8100673177518275,4.53115800783478,51.6136298,908107.6103978,92.45834436108204,0.7504007255668491,-0.0695646716184519,-9.77791501954652
participant3,lowerback,task12.csv,29236362.757112637,1.4064440797987886e-07,2.60585821809933e-08,9.431481437730682e-09,1.7048608623852224,0.7626594963554939,2.012455101865682,15.9073889,275719.18645982194,42.82633295738345,1.1874438834258525,0.1557797414750198,-9.763225807692308
participant3,torso,task12.csv,45478129.30881938,1.043371182918204e-07,3.0162661998940264e-08,3.449732350160106e-09,2.271044931988925,0.720497238154229,1.3188819043308435,16.8535681353,618866.7004278298,33.82404957070286,3.24236640331076,1.0007970263355908,-9.346492480812644
participant4,head,task12.csv,243264248.48735896,2.717590940891534e-08,3.812953185122964e-08,-1.424538299599275e-08,9.322842515684096,0.8019445732318383,2.6864958885518053,22.94919632301,4667467.10273235,33.50136491593808,-1.4717211208955223,-5.462100234626866,-8.134305588059702
participant4,lowerback,task12.csv,53181391.75352859,-4.7899250351216327e-08,-1.896439930518898e-08,-3.442074411010869e-08,2.3583569722770203,0.7873798927862512,2.413197437448319,20.57822321841,754908.7382310489,28.893664043481447,4.221465607479477,-1.1808638826391,-8.903367677105503
participant4,torso,task12.csv,77587861.45694345,1.0537345456266474e-08,2.3089639443086615e-08,8.557093003413563e-09,3.112884797431832,0.7914128701069405,1.7323599509581962,15.82835277408,1467445.2675170084,20.45129055753836,0.0698569741041854,0.3515561770551038,-9.785954641071966
participant5,head,task12.csv,122833903.31939584,1.1565279162341685e-07,2.601672434065609e-07,3.3202553972228615e-08,5.738247783876023,0.9827417106360892,7.523593485243125,117.455482871848,1536167.6972228263,582.9238991689181,0.5315171845360824,-2.914372024742268,-9.130164947079036
participant5,lowerback,task12.csv,38017582.29799511,1.941897081477142e-07,9.204632052276573e-08,4.51541140551708e-08,1.9141351486267892,0.8015834400584958,3.523781116025014,164.421914593,118996.281605621,891.8659680405452,-3.228134947656726,1.7051634838709675,-9.123164866098602
participant5,torso,task12.csv,16931434.190183897,9.692373386651245e-08,-1.3048414290084157e-07,-3.0758635971221706e-08,0.9175106002400076,0.8239918658874474,0.7138532255556433,15.374105358399996,126714.92322076416,19.89455720164889,3.018796896500372,1.1458500632911393,-9.320739858525688
participant6,head,task12.csv,113105530.65645032,2.5005618414013214e-08,-3.3034099621323e-07,1.934455093628316e-08,5.895994912352833,0.8426138450238551,5.166127640436946,57.44433057224,1052677.7537100518,80.88519856735469,0.6721523723948093,-4.618323471490365,-8.547733384191899
participant6,lowerback,task12.csv,21997613.375762083,3.0574425959557925e-08,-2.3340539759001576e-08,7.694946603251511e-09,1.2283112473775617,0.7956142504606629,1.7216845292250471,20.97734015,101480.87543245344,34.47355590970313,1.6905916408839778,1.7767323938437252,-9.48234535359116
participant6,torso,task12.csv,58979081.89110039,-4.3423687155324265e-08,-2.517569223112156e-07,-3.0749699848802665e-08,2.7398397684910765,0.7866647584940071,2.535240865235626,54.64880428,874875.0395342829,85.2435954812488,3.450351372125436,1.0975122209059234,-9.14310850174216
participant7,head,task12.csv,153931261.57765856,-6.918120764053845e-08,-1.928567689621235e-07,2.1285125267561054e-07,6.907645294764277,0.854558682451023,4.82373624936677,70.824862100709,2328169.3061878127,138.83206282041138,-0.8263576365211364,-5.463612453915454,-8.061998523562023
participant7,lowerback,task12.csv,24502943.893025137,2.613397634766065e-07,-7.983829178825694e-09,2.887105914901945e-08,1.2379491293063274,0.7535175089471648,1.384236764351821,27.909420000000004,158028.1792011019,78.08488863809661,0.7600123279151944,1.5716802120141342,-9.692126808480566
participant7,torso,task12.csv,58979081.89110039,-4.3423687155324265e-08,-2.517569223112156e-07,-3.0749699848802665e-08,2.7398397684910765,0.7866647584940071,2.535240865235626,54.64880428,874875.0395342829,85.2435954812488,3.450351372125436,1.0975122209059234,-9.14310850174216
participant8,head,task12.csv,149255078.5173089,1.920317699339213e-08,-2.5362259968530685e-07,6.31636298744706e-08,7.241040126174515,0.7519720542512295,1.8144789045437524,27.121707249000004,1700102.6795584047,49.38309240009485,0.5859282698233748,-5.545786647125141,-8.26838947087561
participant8,lowerback,task12.csv,85536165.41911067,9.918169735614914e-08,-5.010545862786148e-08,3.2209608418533726e-08,4.010664555638511,0.7744341293622258,2.236870674877917,51.134289441799,938518.857718944,137.33567773230104,1.9956953900785157,-2.949706419700214,-9.26238105567452
participant8,torso,task12.csv,39035905.76369564,2.6148228803159804e-09,4.138179752352608e-08,-2.638286007394135e-08,1.9165289999080584,0.7864038017885205,0.8816335907223629,13.220846298239998,406892.6939442266,26.391820903236656,0.5475513308660251,0.851407078830496,-9.761574112509251
participant9,head,task12.csv,108380248.4832612,2.535231427438652e-07,5.536925711081479e-07,-9.921833403447305e-08,7.7692800700455615,0.8602525500803104,3.7134663249479862,37.8382945178,586293.7420406484,73.08386399751348,0.2103496555494805,-4.697836610169491,-8.481637594313833
participant9,lowerback,task12.csv,20416021.08654487,9.47255490903263e-08,6.358919521597346e-08,-1.3525372745435257e-07,1.6313564383581045,0.7782966381742474,2.8263112546455984,60.715474526,12373.337171416644,237.65129103294203,1.6836368895932383,0.151701619651347,-9.725422397253038
participant1,head,task13.csv,118797820.86496788,3.813620549153887e-09,2.875815624661157e-08,3.4484994828420375e-10,2.304361719815564,0.8460425569642078,1.8119770891615388,49.66856852176301,10272982.39713541,52.29933674194888,0.3262618171287257,-0.2632838293635298,-9.982806825849275
participant1,lowerback,task13.csv,35858467.63338266,-2.8643317485372533e-08,3.9942081426160286e-08,3.0199028666039017e-10,0.7092931554150944,0.8523854724713976,0.2928049206325401,15.4836,2314377.045798435,20.408728577831575,0.4135839759905536,0.3393354469955392,-9.825090351088956
participant1,torso,task13.csv,79739404.41993412,1.1047241946368885e-07,-1.0232380678839192e-07,3.1262547848487903e-09,1.3790459193621962,0.7999682760466623,0.7825173850514521,37.81328414338799,8174235.768468052,24.91130833228961,4.008132694145138,0.4776713170193431,-9.221584391665584
participant10,head,task13.csv,265588149.860662,5.244935948813555e-09,4.794201257460026e-08,-9.069792846980187e-09,5.241089211091156,401181.95135109,5.761073998620847,57.34110599999999,28461098.90350492,64.62666104300305,1.5335794504001017,-1.1138031106312714,-9.30574268588848
